站点名称,POI编号,拼音名称,gd经度,gd纬度,路线名称,城市名称,行政区名称,bd经度,bd纬度
朱家角,BV10538929,ZhuJiaJiao,121.048989,31.100594,17号线,上海,青浦区,121.055577,31.106519
东方绿舟,BV10538934,DongFang LvZhou,121.019534,31.098544,17号线,上海,青浦区,121.026234,31.104143
御桥,BV10039965,YuQiao,121.570914,31.158131,18号线,上海,浦东新区,121.577356,31.164782
康桥,BV10718369,KangQiao,121.567342,31.134504,18号线,上海,浦东新区,121.577356,31.164782
周浦,BV10718368,ZhouPu,121.567589,31.113461,18号线,上海,浦东新区,121.57417,31.120135
繁荣路,BV10718375,FanRong Lu,121.570547,31.102554,18号线,上海,浦东新区,121.576869,31.109592
沈梅路,BV10718374,ShenMei Lu,121.580094,31.091457,18号线,上海,浦东新区,121.587012,31.097303
鹤涛路,BV10718367,HeTao Lu,121.58596,31.07186,18号线,上海,浦东新区,121.592428,31.078241
下沙,BV10718377,XiaSha,121.588988,31.054396,18号线,上海,浦东新区,121.595344,31.06037
航头,BV10718376,HangTou,121.596083,31.037305,18号线,上海,浦东新区,121.624115,31.060572
浦东国际机场,BV10039826,PuDong GuoJi JiChang,121.805591,31.150958,磁悬浮,上海,浦东新区,121.812211,31.157152
龙阳路,BV10039851,LongYang Lu,121.557634,31.203575,磁悬浮,上海,浦东新区,121.563934,31.209171
沈杜公路,BV10039921,ShenDu GongLu,121.512272,31.061427,浦江线,上海,闵行区,121.519043,31.067093
三鲁公路,BV10538971,SanLu GongLu,121.527389,31.056108,浦江线,上海,闵行区,121.534024,31.061964
闵瑞路,BV10538973,MinRui Lu,121.530323,31.047956,浦江线,上海,闵行区,121.536901,31.054121
浦航路,BV10538974,PuHang Lu,121.530591,31.040993,浦江线,上海,闵行区,121.53718,31.047081
东城一路,BV10538975,DongCheng YiLu,121.532093,31.03039,浦江线,上海,闵行区,121.538678,31.036462
汇臻路,BV10538972,HuiZhen Lu,121.524558,31.025245,浦江线,上海,闵行区,121.531185,31.031162
西塱,BV10024397,xi ?,113.231978,23.065437,1号线,广州,荔湾区,113.23897,23.071774
坑口,BV10021881,keng kou,113.232498,23.078878,1号线,广州,荔湾区,113.23904,23.084633
花地湾,BV10024404,hua di wan,113.23403,23.087055,1号线,广州,荔湾区,113.240819,23.093432
芳村,BV10013608,fang cun,113.235703,23.098592,1号线,广州,荔湾区,113.24251,23.104235
黄沙,BV10015729,huang sha,113.239856,23.110524,1号线,广州,荔湾区,113.246955,23.115728
长寿路,BV10024403,chang shou lu,113.242271,23.118402,1号线,广州,荔湾区,113.248586,23.124097
陈家祠,BV10015239,ChenJiaCi,113.246439,23.125727,1号线,广州,荔湾区,113.253344,23.131601
西门口,BV10024402,xi men kou,113.25583,23.125219,1号线,广州,越秀区,113.262402,23.131304
公园前,BV10016207,gong yuan qian,113.264315,23.125446,1号线,广州,越秀区,113.270719,23.131479
农讲所,BV10013932,nong jiang suo,113.275602,23.126623,1号线,广州,越秀区,113.28194,23.132959
烈士陵园,BV10013935,lie shi ling yuan,113.285663,23.126704,1号线,广州,越秀区,113.29219,23.132932
东山口,BV10021603,dong shan kou,113.295373,23.12398,1号线,广州,越秀区,113.301875,23.13051
杨箕,BV10024379,yang ji,113.308877,23.128137,1号线,广州,越秀区,113.314585,23.133716
体育西路,BV10014336,ti yu xi lu,113.321503,23.131138,1号线,广州,天河区,113.328159,23.136915
体育中心,BV10014526,ti yu zhong xin,113.328376,23.13497,1号线,广州,天河区,113.334945,23.140502
广州东站,BV10024357,guang zhou dong zhan,113.324851,23.150968,1号线,广州,天河区,113.3317,23.156019
广州南站,BV10019725,guang zhou nan zhan,113.269125,22.98898,2号线,广州,番禺区,113.276067,22.995157
石壁,BV10024412,shi bi,113.277964,22.994136,2号线,广州,番禺区,113.284372,23.000275
会江,BV10024413,hui jiang,113.286394,23.013047,2号线,广州,番禺区,113.292953,23.019116
南浦,BV10024414,nan pu,113.293154,23.032929,2号线,广州,番禺区,113.299986,23.040016
洛溪,BV10024415,luo xi,113.298665,23.042896,2号线,广州,番禺区,113.305167,23.049314
南洲,BV10024416,nan zhou,113.297367,23.064799,2号线,广州,海珠区,113.304229,23.070465
东晓南,BV10024417,dong xiao nan,113.294174,23.071333,2号线,广州,海珠区,113.30085,23.077434
江泰路,BV10019562,jiang tai lu,113.28057,23.082231,2号线,广州,海珠区,113.287004,23.088395
昌岗,BV10024399,chang gang,113.276885,23.090654,2号线,广州,海珠区,113.283304,23.096953
江南西,BV10024418,jiang nan xi,113.273918,23.097214,2号线,广州,海珠区,113.28034,23.103578
市二宫,BV10019502,shi er gong,113.26989,23.105996,2号线,广州,海珠区,113.276541,23.112378
海珠广场,BV10018597,hai zhu guang chang,113.265344,23.114796,2号线,广州,越秀区,113.2723,23.121205
公园前,BV10016207,gong yuan qian,113.264315,23.125446,2号线,广州,越秀区,113.270719,23.131479
纪念堂,BV10024419,ji nian tang,113.263431,23.132179,2号线,广州,越秀区,113.269844,23.138401
越秀公园,BV10014173,yue xiu gong yuan,113.261366,23.140041,2号线,广州,越秀区,113.267926,23.145891
广州火车站,BV10015177,guang zhou huo che zhan,113.256603,23.148143,2号线,广州,越秀区,113.262048,23.153768
三元里,BV10014446,san yuan li,113.256851,23.159402,2号线,广州,白云区,113.263705,23.165353
飞翔公园,BV10024420,fei xiang gong yuan,113.263752,23.168915,2号线,广州,白云区,113.270061,23.175097
白云公园,BV10024421,bai yun gong yuan,113.270966,23.181613,2号线,广州,白云区,113.277335,23.18798
白云文化广场,BV10024422,bai yun wen hua guang chang,113.275602,23.189574,2号线,广州,白云区,113.281952,23.196477
萧岗,BV10024423,xiao gang,113.280697,23.19858,2号线,广州,白云区,113.28681,23.204681
江夏,BV10014251,jiang xia,113.283451,23.211301,2号线,广州,白云区,113.289643,23.217573
黄边,BV10016172,huang bian,113.287376,23.221645,2号线,广州,白云区,113.29371,23.228138
嘉禾望岗,BV10024352,jia he wang gang,113.289243,23.23746,2号线,广州,白云区,113.295567,23.243642
番禺广场,BV10019880,fan yu guang chang,113.385642,22.935482,3号线,广州,番禺区,113.390785,22.940209
市桥,BV10024358,shi qiao,113.361726,22.949743,3号线,广州,番禺区,113.368331,22.955332
汉溪长隆,BV10024359,han xi chang long,113.33017,22.992931,3号线,广州,番禺区,113.336832,22.999304
大石,BV10019878,da shi,113.321744,23.017761,3号线,广州,番禺区,113.328283,23.023549
厦滘,BV10024360,sha ?,113.320837,23.038007,3号线,广州,番禺区,113.327237,23.043675
沥滘,BV10014515,li ?,113.319077,23.054898,3号线,广州,海珠区,113.325596,23.060694
大塘,BV10018644,da tang,113.321677,23.077974,3号线,广州,海珠区,113.328211,23.083678
客村,BV10014653,ke cun,113.320331,23.096197,3号线,广州,海珠区,113.327116,23.102117
广州塔,BV10015731,guang zhou ta,113.323618,23.106375,3号线,广州,海珠区,113.331084,23.112223
珠江新城,BV10024361,zhu jiang xin cheng,113.321206,23.119293,3号线,广州,天河区,113.327696,23.125224
体育西路,BV10014336,ti yu xi lu,113.321503,23.131138,3号线,广州,天河区,113.328159,23.136915
石牌桥,BV10014528,shi pai qiao,113.332124,23.133135,3号线,广州,天河区,113.3382,23.13898
岗顶,BV10014530,gang ding,113.339601,23.13488,3号线,广州,天河区,113.346151,23.14054
华师,BV10014714,hua shi,113.345349,23.140306,3号线,广州,天河区,113.351857,23.146269
五山,BV10015976,wu shan,113.351812,23.152833,3号线,广州,天河区,113.358452,23.158306
天河客运站,BV10014278,tian he ke yun zhan,113.3436,23.171,3号线,广州,天河区,113.35034,23.176948
机场北(2号航站楼),BV11014910,ji chang bei (2 hao hang zhan lou ),113.305659,23.396197,3号线(北延段),广州,花都区,113.311835,23.402085
机场南(1号航站楼),BV10024349,ji chang nan (1 hao hang zhan lou ),113.303048,23.386627,3号线(北延段),广州,花都区,113.30939,23.392343
高增,BV10024350,gao zeng,113.295504,23.355162,3号线(北延段),广州,白云区,113.301941,23.361318
人和,BV10022634,ren he,113.295995,23.335224,3号线(北延段),广州,白云区,113.302458,23.341556
龙归,BV10024351,long gui,113.300834,23.288736,3号线(北延段),广州,白云区,113.30738,23.294976
嘉禾望岗,BV10024352,jia he wang gang,113.289243,23.23746,3号线(北延段),广州,白云区,113.295567,23.243642
白云大道北,BV10024353,bai yun da dao bei,113.298178,23.222382,3号线(北延段),广州,白云区,113.305064,23.228398
永泰,BV10024354,yong tai,113.306295,23.220226,3号线(北延段),广州,白云区,113.31289,23.226309
同和,BV10014379,tong he,113.326264,23.19706,3号线(北延段),广州,白云区,113.332926,23.202723
京溪南方医院,BV10024355,jing xi nan fang yi yuan,113.326126,23.185225,3号线(北延段),广州,白云区,113.335132,23.187964
梅花园,BV10016743,mei hua yuan,113.320507,23.175211,3号线(北延段),广州,天河区,113.326945,23.181273
燕塘,BV10024356,yan tang,113.327132,23.15998,3号线(北延段),广州,天河区,113.333697,23.165843
广州东站,BV10024357,guang zhou dong zhan,113.324851,23.150968,3号线(北延段),广州,天河区,113.3317,23.156019
林和西,BV10024348,lin he xi,113.323947,23.141525,3号线(北延段),广州,天河区,113.330338,23.147156
体育西路,BV10014336,ti yu xi lu,113.321503,23.131138,3号线(北延段),广州,天河区,113.328159,23.136915
黄村,BV10014561,HuangCun,113.407274,23.131814,4号线,广州,天河区,113.413531,23.139567
车陂,BV10014611,che bei,113.395548,23.124465,4号线,广州,天河区,113.401879,23.130747
车陂南,BV10014566,che bei nan,113.389561,23.11593,4号线,广州,天河区,113.396613,23.121955
万胜围,BV10024362,wan sheng wei,113.384796,23.097712,4号线,广州,海珠区,113.3912,23.103967
官洲,BV10024363,guan zhou,113.376846,23.066862,4号线,广州,海珠区,113.383236,23.073091
大学城北,BV10024364,da xue cheng bei,113.385639,23.058091,4号线,广州,番禺区,113.392653,23.064377
大学城南,BV10024365,da xue cheng nan,113.400557,23.043313,4号线,广州,番禺区,113.406995,23.049737
新造,BV10024366,xin zao,113.415714,23.028182,4号线,广州,番禺区,113.421518,23.034602
石碁,BV10024367,shi ?,113.465198,22.957262,4号线,广州,番禺区,113.471801,22.962953
海傍,BV10024368,hai bang,113.475343,22.939563,4号线,广州,番禺区,113.481838,22.945304
低涌,BV10024369,di yong,113.484809,22.919557,4号线,广州,番禺区,113.491307,22.925383
东涌,BV10019828,dong yong,113.478928,22.885635,4号线,广州,南沙区,113.485502,22.891427
庆盛,BV10024370,qing sheng,113.490456,22.866999,4号线,广州,南沙区,113.497012,22.872712
黄阁汽车城,BV10016576,huang ge qi che cheng,113.509719,22.835812,4号线,广州,南沙区,113.516188,22.842134
黄阁,BV10024371,huang ge,113.518768,22.824736,4号线,广州,南沙区,113.525193,22.830976
蕉门,BV10020680,jiao men,113.527502,22.800704,4号线,广州,南沙区,113.534004,22.806853
金洲,BV10015821,jin zhou,113.538886,22.792178,4号线,广州,南沙区,113.545455,22.79824
飞沙角,BV10960124,fei sha jiao,113.540758,22.781854,4号线,广州,南沙区,113.547097,22.788136
广隆,BV10960129,guang long,113.540728,22.772143,4号线,广州,南沙区,113.547156,22.778433
大涌,BV10960128,da yong,113.555975,22.759076,4号线,广州,南沙区,113.562046,22.765248
塘坑,BV10960127,tang keng,113.573064,22.753098,4号线,广州,南沙区,113.579596,22.758708
南横,BV10960126,nan heng,113.594381,22.747885,4号线,广州,南沙区,113.600929,22.753549
南沙客运港,BV10960125,nan sha ke yun gang,113.610968,22.766988,4号线,广州,南沙区,113.618269,22.775982
滘口,BV10024372,? kou,113.20844,23.113796,5号线,广州,荔湾区,113.215087,23.119613
坦尾,BV10024374,tan wei,113.218387,23.125234,5号线,广州,荔湾区,113.224749,23.131109
中山八,BV10024375,zhong shan ba,113.232727,23.126046,5号线,广州,荔湾区,113.239335,23.13185
西场,BV10024376,xi chang,113.238056,23.137381,5号线,广州,荔湾区,113.244563,23.143117
西村,BV10024377,XiCun,113.242019,23.142012,5号线,广州,荔湾区,113.248636,23.148175
广州火车站,BV10015177,guang zhou huo che zhan,113.256603,23.148143,5号线,广州,越秀区,113.262048,23.153768
小北,BV10013928,xiao bei,113.276905,23.139424,5号线,广州,越秀区,113.282933,23.145765
淘金,BV10024378,tao jin,113.286549,23.136365,5号线,广州,越秀区,113.29317,23.142761
区庄,BV10018660,qu zhuang,113.296725,23.134483,5号线,广州,越秀区,113.3034,23.140406
动物园,BV10014268,dong wu yuan,113.307291,23.134503,5号线,广州,越秀区,113.313797,23.140635
杨箕,BV10024379,yang ji,113.308877,23.128137,5号线,广州,越秀区,113.314585,23.133716
五羊邨,BV10024380,wu yang ?,113.314249,23.119843,5号线,广州,越秀区,113.320796,23.12577
珠江新城,BV10024361,zhu jiang xin cheng,113.321206,23.119293,5号线,广州,天河区,113.327696,23.125224
猎德,BV10014669,lie de,113.332105,23.118539,5号线,广州,天河区,113.338872,23.12434
潭村,BV10022843,tan cun,113.345949,23.117366,5号线,广州,天河区,113.352488,23.123143
员村,BV10021812,YuanCun,113.363663,23.115768,5号线,广州,天河区,113.370484,23.12156
科韵路,BV10014015,ke yun lu,113.377215,23.11928,5号线,广州,天河区,113.383678,23.125143
车陂南,BV10014566,che bei nan,113.389561,23.11593,5号线,广州,天河区,113.396613,23.121955
东圃,BV10018486,dong pu,113.401562,23.109392,5号线,广州,天河区,113.40807,23.115747
三溪,BV10024381,san xi,113.415784,23.104098,5号线,广州,天河区,113.422344,23.110319
鱼珠,BV10024383,yu zhu,113.432261,23.100431,5号线,广州,黄埔区,113.438887,23.106087
大沙地,BV10014127,da sha di,113.446074,23.103227,5号线,广州,黄埔区,113.45269,23.109165
大沙东,BV10013815,da sha dong,113.458515,23.106216,5号线,广州,黄埔区,113.464838,23.111949
文冲,BV10021532,wen chong,113.469004,23.103796,5号线,广州,黄埔区,113.475478,23.109446
香雪,BV10791943,xiang xue,113.501224,23.172382,6号线,广州,黄埔区,113.507439,23.178664
萝岗,BV10791944,luo gang,113.481288,23.175137,6号线,广州,黄埔区,113.487845,23.181218
苏元,BV10593225,SuYuan,113.468482,23.17097,6号线,广州,黄埔区,113.474944,23.176182
暹岗,BV10791946,xian gang,113.460177,23.172296,6号线,广州,黄埔区,113.466794,23.177972
金峰,BV10791945,jin feng,113.451182,23.181468,6号线,广州,黄埔区,113.457778,23.186917
黄陂,BV10791940,huang bei,113.433738,23.188379,6号线,广州,黄埔区,113.439765,23.194313
高塘石,BV10791939,gao tang shi,113.410408,23.191057,6号线,广州,天河区,113.416794,23.19719
柯木塱,BV10791942,ke mu ?,113.395991,23.193462,6号线,广州,天河区,113.402612,23.199637
龙洞,BV10791941,long dong,113.37752,23.19096,6号线,广州,天河区,113.384137,23.197043
植物园,BV10791947,zhi wu yuan,113.365686,23.190164,6号线,广州,天河区,113.372236,23.196087
长湴,BV10014408,chang ?,113.349435,23.178502,6号线,广州,天河区,113.355914,23.184202
天河客运站,BV10014278,tian he ke yun zhan,113.3436,23.171,6号线,广州,天河区,113.35034,23.176948
燕塘,BV10024356,yan tang,113.327132,23.15998,6号线,广州,天河区,113.333697,23.165843
天平架,BV10013969,tian ping jia,113.321353,23.159525,6号线,广州,天河区,113.327398,23.165416
沙河顶,BV10014270,sha he ding,113.306967,23.147276,6号线,广州,天河区,113.31344,23.153135
黄花岗,BV10014266,huang hua gang,113.299907,23.141128,6号线,广州,越秀区,113.306159,23.147237
区庄,BV10018660,qu zhuang,113.296725,23.134483,6号线,广州,越秀区,113.3034,23.140406
东山口,BV10021603,dong shan kou,113.295373,23.12398,6号线,广州,越秀区,113.301875,23.13051
东湖,BV10024405,dong hu,113.288583,23.115102,6号线,广州,越秀区,113.295078,23.121564
团一大广场,BV10024406,tuan yi da guang chang,113.278266,23.118111,6号线,广州,越秀区,113.284569,23.124252
北京路,BV10024407,bei jing lu,113.270268,23.11873,6号线,广州,越秀区,113.276481,23.124931
海珠广场,BV10018597,hai zhu guang chang,113.265344,23.114796,6号线,广州,越秀区,113.2723,23.121205
一德路,BV10024408,yi de lu,113.2572,23.113036,6号线,广州,越秀区,113.263704,23.119089
文化公园,BV10013728,WenHua GongYuan,113.248976,23.109186,6号线,广州,荔湾区,113.255803,23.115597
黄沙,BV10015729,huang sha,113.239856,23.110524,6号线,广州,荔湾区,113.246955,23.115728
如意坊,BV10017769,ru yi fang,113.231208,23.114978,6号线,广州,荔湾区,113.238676,23.120587
坦尾,BV10024374,tan wei,113.218387,23.125234,6号线,广州,荔湾区,113.224749,23.131109
河沙,BV10024409,he sha,113.217405,23.135576,6号线,广州,荔湾区,113.224067,23.140817
沙贝,BV10024410,sha bei,113.211397,23.15243,6号线,广州,白云区,113.217802,23.158151
横沙,BV10015504,heng sha,113.206791,23.158187,6号线,广州,白云区,113.213283,23.163895
浔峰岗,BV10024411,xun feng gang,113.201941,23.16411,6号线,广州,白云区,113.208259,23.170073
大学城南,BV10024365,da xue cheng nan,113.400557,23.043313,7号线,广州,番禺区,113.406995,23.049737
板桥,BV10569460,ban qiao,113.388139,23.016845,7号线,广州,番禺区,113.394399,23.023025
员岗,BV10569462,yuan gang,113.365641,23.015962,7号线,广州,番禺区,113.372568,23.021922
南村万博,BV10569459,nan cun wan bo,113.347555,23.004769,7号线,广州,番禺区,113.355089,23.010527
汉溪长隆,BV10024359,han xi chang long,113.33017,22.992931,7号线,广州,番禺区,113.336832,22.999304
钟村,BV10569458,zhong cun,113.31698,22.986437,7号线,广州,番禺区,113.323503,22.992278
谢村,BV10569461,xie cun,113.295832,22.990579,7号线,广州,番禺区,113.30276,22.996764
石壁,BV10024412,shi bi,113.277964,22.994136,7号线,广州,番禺区,113.284372,23.000275
广州南站,BV10019725,guang zhou nan zhan,113.269125,22.98898,7号线,广州,番禺区,113.276067,22.995157
